date,revenue
25-12-2017,33.568
25-12-2017,106.32
25-12-2017,19.89
25-12-2017,399.98
25-12-2017,21.12
25-12-2017,866.646
25-12-2017,313.176
25-12-2017,47.968
25-12-2017,35.445
25-12-2017,45.36
25-12-2017,254.24
25-12-2017,2575.944
25-12-2017,100.8
25-12-2017,45.12
25-12-2017,269.97
26-12-2017,11.328
26-12-2017,33.9
26-12-2017,89.97
26-12-2017,212.94
26-12-2017,146.352
26-12-2017,902.712
26-12-2017,26.49
26-12-2017,4.992
26-12-2017,7.9
26-12-2017,17.76
26-12-2017,53.97
26-12-2017,18.72
26-12-2017,302.384
27-12-2017,10.368
27-12-2017,23.68
27-12-2017,2.61
27-12-2017,40
27-12-2017,845.488
27-12-2017,17.184
27-12-2017,20.16
29-12-2017,754.45
29-12-2017,70.56
29-12-2017,186.048
29-12-2017,27.792
29-12-2017,81.96
29-12-2017,14.03
29-12-2017,27.96
29-12-2017,11.232
29-12-2017,2.808
29-12-2017,38.088
29-12-2017,25.344
29-12-2017,37.408
30-12-2017,170.786
30-12-2017,5.904
30-12-2017,13.712
30-12-2017,72.224
30-12-2017,6.924
30-12-2017,16.52
30-12-2017,481.32
30-12-2017,6.384
31-12-2017,156.512
31-12-2017,47.616
31-12-2017,23.48
31-12-2017,38.376
31-12-2017,302.376
31-12-2017,3.64
31-12-2017,159.768
01-01-2018,48.896
01-01-2018,310.744
01-01-2018,141.42
01-01-2018,474.43
01-01-2018,12.736
01-01-2018,454.56
01-01-2018,15.224
01-01-2018,6.47
01-01-2018,13.748
01-01-2018,3.6
02-01-2018,913.43
02-01-2018,31.744
02-01-2018,372.144
02-01-2018,5.432
02-01-2018,15.66
02-01-2018,28.854
02-01-2018,695.7
02-01-2018,16.59
03-01-2018,9.12
03-01-2018,38.88
03-01-2018,2022.272
06-01-2018,33.74
07-01-2018,3059.982
07-01-2018,7.89
07-01-2018,61.02
07-01-2018,110.11
07-01-2018,153.78
07-01-2018,2.808
08-01-2018,892.98
09-01-2018,274.491
12-01-2018,760.98
12-01-2018,9.78
12-01-2018,37.68
12-01-2018,40.08
13-01-2018,212.94
13-01-2018,32.4
13-01-2018,4164.05
13-01-2018,209.94
14-01-2018,21.744
14-01-2018,18.336
14-01-2018,36.288
14-01-2018,2.508
14-01-2018,5.97
14-01-2018,154.9
14-01-2018,7.92
14-01-2018,111.984
14-01-2018,168.624
14-01-2018,169.064
14-01-2018,18.96
14-01-2018,11.34
14-01-2018,2.52
14-01-2018,18.76
14-01-2018,67.4
14-01-2018,12.12
14-01-2018,159.8
14-01-2018,67.8
15-01-2018,4.276
15-01-2018,32.784
15-01-2018,34.384
15-01-2018,1924.16
15-01-2018,12.7
15-01-2018,47.984
15-01-2018,62.592
15-01-2018,21.4
16-01-2018,302.67
16-01-2018,5443.96
16-01-2018,56.07
16-01-2018,27.92
16-01-2018,399.672
19-01-2018,31.968
19-01-2018,887.271
19-01-2018,6
19-01-2018,21.696
19-01-2018,2.04
19-01-2018,12.28
19-01-2018,542.94
19-01-2018,79.92
19-01-2018,429.6
20-01-2018,207.846
20-01-2018,11.52
20-01-2018,3.52
20-01-2018,24.2
20-01-2018,160.776
20-01-2018,359.976
21-01-2018,242.94
21-01-2018,179.97
21-01-2018,99.696
21-01-2018,27.936
21-01-2018,84.98
21-01-2018,18.72
21-01-2018,268.576
21-01-2018,89.52
21-01-2018,14.4
21-01-2018,348.208
21-01-2018,35.784
21-01-2018,164.99
21-01-2018,619.95
21-01-2018,350.973
22-01-2018,2999.95
22-01-2018,51.45
22-01-2018,11.96
22-01-2018,1126.02
22-01-2018,7.872
22-01-2018,15.12
23-01-2018,210.98
23-01-2018,6.48
23-01-2018,25.92
23-01-2018,19.68
23-01-2018,86.352
23-01-2018,4.938
23-01-2018,95.984
24-01-2018,5.67
24-01-2018,25.86
24-01-2018,276.784
24-01-2018,110.352
26-01-2018,62.72
26-01-2018,18.16
26-01-2018,11.84
26-01-2018,2939.93
26-01-2018,7.16
26-01-2018,15.47
27-01-2018,14.016
27-01-2018,71.976
27-01-2018,107.982
27-01-2018,137.94
28-01-2018,279.9
28-01-2018,37.74
28-01-2018,239.97
28-01-2018,449.91
29-01-2018,14.91
29-01-2018,4.768
29-01-2018,13.48
29-01-2018,12.96
29-01-2018,94.85
29-01-2018,12.128
29-01-2018,5.22
29-01-2018,8.57
29-01-2018,8.34
29-01-2018,119.616
30-01-2018,18.28
30-01-2018,207
30-01-2018,32.35
30-01-2018,7.71
30-01-2018,40.3
30-01-2018,34.58
30-01-2018,69.375
30-01-2018,419.136
30-01-2018,129.3
30-01-2018,9.344
30-01-2018,31.68
30-01-2018,2003.168
30-01-2018,120.784
30-01-2018,8.82
30-01-2018,12.74
30-01-2018,604.768
02-02-2018,59.97
02-02-2018,78.304
02-02-2018,21.456
02-02-2018,86.26
02-02-2018,46.8
02-02-2018,139.04
02-02-2018,210.58
02-02-2018,30.96
02-02-2018,239.984
03-02-2018,285.552
03-02-2018,5.229
03-02-2018,115.296
03-02-2018,3.882
03-02-2018,22.2
03-02-2018,5.184
03-02-2018,65.584
03-02-2018,419.4
04-02-2018,32.67
05-02-2018,7.12
05-02-2018,243.992
05-02-2018,1640.7
05-02-2018,371.2
06-02-2018,359.97
06-02-2018,240.784
06-02-2018,46.24
06-02-2018,227.46
06-02-2018,29.9
09-02-2018,3.984
09-02-2018,12.992
09-02-2018,252.784
09-02-2018,354.9
09-02-2018,127.984
09-02-2018,21.12
10-02-2018,23.12
10-02-2018,203.983
11-02-2018,147.568
11-02-2018,963.136
11-02-2018,21.336
11-02-2018,20.7
11-02-2018,88.776
13-02-2018,107.53
13-02-2018,90.64
13-02-2018,10.71
13-02-2018,25.02
13-02-2018,6.63
13-02-2018,799.96
13-02-2018,17.94
16-02-2018,600.558
16-02-2018,7.692
16-02-2018,18.368
16-02-2018,50.352
16-02-2018,28.032
16-02-2018,37.94
16-02-2018,579.51
16-02-2018,14.99
17-02-2018,29.16
17-02-2018,89.0664
17-02-2018,30.144
17-02-2018,899.43
17-02-2018,455.97
17-02-2018,480.96
17-02-2018,175.44
17-02-2018,5.715
17-02-2018,11.76
17-02-2018,166.45
17-02-2018,438.336
17-02-2018,57.594
17-02-2018,124.792
18-02-2018,9.82
18-02-2018,109.53
18-02-2018,167.976
19-02-2018,11.22
19-02-2018,1245.86
19-02-2018,44.67
19-02-2018,12.84
20-02-2018,22.23
20-02-2018,215.968
20-02-2018,9.432
20-02-2018,68.704
20-02-2018,386.91
20-02-2018,6.56
20-02-2018,13.11
20-02-2018,51.168
20-02-2018,10.64
20-02-2018,31.992
20-02-2018,333.576
21-02-2018,47.904
23-02-2018,37.44
23-02-2018,8.4
23-02-2018,71.96
24-02-2018,4.956
24-02-2018,123.92
24-02-2018,1319.8
25-02-2018,196.784
25-02-2018,231.92
25-02-2018,1.788
26-02-2018,91.96
26-02-2018,29.6
26-02-2018,356.79
26-02-2018,258.576
26-02-2018,892.224
26-02-2018,81.92
26-02-2018,223.92
26-02-2018,23.12
26-02-2018,889.536
28-02-2018,7.78
28-02-2018,9.84
02-03-2018,18.528
02-03-2018,441.96
02-03-2018,0.556
02-03-2018,6.976
02-03-2018,12.222
02-03-2018,59.52
02-03-2018,68.04
02-03-2018,57.96
02-03-2018,107.648
02-03-2018,479.94
02-03-2018,196.776
03-03-2018,180.98
03-03-2018,170.352
03-03-2018,26.88
03-03-2018,72.8
03-03-2018,99.98
03-03-2018,1049.44
03-03-2018,399.672
04-03-2018,9.32
04-03-2018,15.25
04-03-2018,89.568
04-03-2018,103.5
04-03-2018,2.464
04-03-2018,8.72
05-03-2018,127.96
05-03-2018,7.9
05-03-2018,25.06
05-03-2018,18.69
05-03-2018,221.16
05-03-2018,262.24
05-03-2018,42.68
05-03-2018,234.36
05-03-2018,299.97
06-03-2018,71.97
06-03-2018,26.38
06-03-2018,4.928
06-03-2018,63.488
06-03-2018,67.78
06-03-2018,11.52
06-03-2018,23.88
06-03-2018,286.93
06-03-2018,14.976
06-03-2018,206.384
07-03-2018,91.59
07-03-2018,25.92
07-03-2018,49.08
08-03-2018,647.84
08-03-2018,20.7
08-03-2018,3.36
08-03-2018,171.2
09-03-2018,30.84
09-03-2018,479.984
09-03-2018,199.98
10-03-2018,933.408
10-03-2018,53.982
10-03-2018,48.784
10-03-2018,13.092
10-03-2018,111.96
10-03-2018,6.696
10-03-2018,43.872
10-03-2018,5.248
10-03-2018,35.91
11-03-2018,895.92
11-03-2018,26.72
11-03-2018,154.764
11-03-2018,43.28
11-03-2018,12.294
11-03-2018,63.88
11-03-2018,776.85
12-03-2018,40.41
12-03-2018,242.94
12-03-2018,69.93
13-03-2018,465.16
13-03-2018,30.88
13-03-2018,27.12
13-03-2018,174.3
13-03-2018,1332.496
13-03-2018,299.9
13-03-2018,7.992
13-03-2018,89.768
13-03-2018,15.552
13-03-2018,19.456
13-03-2018,29.76
13-03-2018,288.24
13-03-2018,45.36
13-03-2018,90.8
13-03-2018,314.55
13-03-2018,34.36
13-03-2018,959.984
13-03-2018,209.986
13-03-2018,214.95
13-03-2018,140.736
14-03-2018,49.616
16-03-2018,51.264
16-03-2018,54.224
16-03-2018,5.193
16-03-2018,159.984
16-03-2018,44.376
16-03-2018,310.12
16-03-2018,140.67
16-03-2018,19.68
16-03-2018,70.464
16-03-2018,6.48
16-03-2018,46.51
16-03-2018,445.44
16-03-2018,659.976
17-03-2018,17.456
17-03-2018,7.31
17-03-2018,46.53
17-03-2018,18.75
17-03-2018,59.1
17-03-2018,107.44
17-03-2018,9.144
17-03-2018,57.06
17-03-2018,119.7
17-03-2018,71.6
17-03-2018,10.272
17-03-2018,13.776
17-03-2018,4.608
18-03-2018,2.688
18-03-2018,27.816
18-03-2018,82.524
18-03-2018,182.994
18-03-2018,23.832
18-03-2018,46.2
18-03-2018,537.544
18-03-2018,90.86
18-03-2018,13.9
18-03-2018,19.4
19-03-2018,30.93
19-03-2018,697.16
19-03-2018,19.824
19-03-2018,14.624
19-03-2018,27.496
19-03-2018,99.54
19-03-2018,199.96
19-03-2018,657.504
19-03-2018,8.94
19-03-2018,381.36
19-03-2018,28.91
20-03-2018,2.91
20-03-2018,56.704
20-03-2018,274.064
20-03-2018,61.96
20-03-2018,238
20-03-2018,265.93
21-03-2018,1805.88
21-03-2018,8.856
21-03-2018,725.84
21-03-2018,8.544
21-03-2018,10.896
21-03-2018,5.78
21-03-2018,277.4
21-03-2018,64.384
21-03-2018,22.14
21-03-2018,359.32
21-03-2018,13.02
21-03-2018,30.576
23-03-2018,32.48
23-03-2018,20.04
23-03-2018,143.728
23-03-2018,25.68
23-03-2018,13999.96
23-03-2018,347.58
23-03-2018,211.84
23-03-2018,34.76
24-03-2018,271.764
24-03-2018,207.846
24-03-2018,47.01
24-03-2018,12.768
24-03-2018,221.92
24-03-2018,469.99
24-03-2018,26
25-03-2018,176.04
25-03-2018,16.02
25-03-2018,185.92
25-03-2018,6.848
25-03-2018,11.05
25-03-2018,479.984
25-03-2018,211.168
25-03-2018,470.376
25-03-2018,90.99
25-03-2018,368.97
25-03-2018,1526.56
25-03-2018,23.1
26-03-2018,257.568
26-03-2018,119.96
26-03-2018,60.84
26-03-2018,74.352
26-03-2018,32.232
26-03-2018,87.168
26-03-2018,143.96
26-03-2018,2399.96
26-03-2018,19.83
26-03-2018,3.76
26-03-2018,53.25
27-03-2018,15.008
27-03-2018,292.1
27-03-2018,211.246
27-03-2018,600.558
27-03-2018,1023.332
27-03-2018,17.76
27-03-2018,8.26
27-03-2018,332.94
27-03-2018,17.64
27-03-2018,206.1
27-03-2018,39.992
27-03-2018,110.96
27-03-2018,45.68
27-03-2018,11.94
28-03-2018,26.48
28-03-2018,21.56
28-03-2018,12.96
28-03-2018,20.04
28-03-2018,26.72
28-03-2018,795.48
28-03-2018,68.742
28-03-2018,532.72
29-03-2018,81.4
30-03-2018,94.2
30-03-2018,325.86
30-03-2018,6.08
30-03-2018,5.715
30-03-2018,164.792
30-03-2018,59.76
31-03-2018,205.3328
31-03-2018,29.78
31-03-2018,13.468
31-03-2018,75.04
31-03-2018,677.58
31-03-2018,84.95
31-03-2018,33.62
31-03-2018,34.54
31-03-2018,64.12
31-03-2018,29.7
31-03-2018,2999.95
31-03-2018,61
31-03-2018,671.93
01-04-2018,28.4
01-04-2018,94.2
01-04-2018,42.93
01-04-2018,5.78
01-04-2018,121.68
01-04-2018,127.95
01-04-2018,482.664
01-04-2018,218.352
01-04-2018,20.808
01-04-2018,6.264
01-04-2018,4799.984
01-04-2018,23.976
02-04-2018,25.11
02-04-2018,14.94
02-04-2018,411.8
02-04-2018,11.12
02-04-2018,360
03-04-2018,25.472
03-04-2018,7.056
04-04-2018,383.84
04-04-2018,240.37
04-04-2018,7.04
04-04-2018,16.98
04-04-2018,41.22
04-04-2018,119.02
06-04-2018,8.1
06-04-2018,106.32
07-04-2018,233.86
07-04-2018,620.6145
07-04-2018,5.328
07-04-2018,258.072
07-04-2018,617.976
07-04-2018,16.256
07-04-2018,219.184
08-04-2018,273.96
08-04-2018,306.9
08-04-2018,56.28
08-04-2018,2690.97
08-04-2018,2591.56
08-04-2018,41.95
08-04-2018,195.76
08-04-2018,244.55
09-04-2018,9.82
09-04-2018,35.97
09-04-2018,12.96
09-04-2018,191.6
09-04-2018,8.64
09-04-2018,501.81
09-04-2018,15.12
09-04-2018,251.64
09-04-2018,17.43
09-04-2018,478.24
09-04-2018,65.584
09-04-2018,37.896
10-04-2018,7.61
10-04-2018,7.16
10-04-2018,36.672
10-04-2018,10.368
10-04-2018,195.104
10-04-2018,95.736
10-04-2018,12.32
10-04-2018,4.419
10-04-2018,286.15
10-04-2018,99.99
11-04-2018,16.768
11-04-2018,1.752
11-04-2018,20.992
11-04-2018,41.86
11-04-2018,27.12
11-04-2018,199.95
11-04-2018,11.364
12-04-2018,39.96
12-04-2018,29.7
13-04-2018,436.704
13-04-2018,5.28
13-04-2018,895.92
13-04-2018,7.92
14-04-2018,14.592
14-04-2018,89.856
14-04-2018,13.872
14-04-2018,242.352
14-04-2018,10.776
14-04-2018,74.45
14-04-2018,198.272
14-04-2018,8.76
15-04-2018,15.552
15-04-2018,4.89
15-04-2018,196.45
15-04-2018,15.57
15-04-2018,79.14
15-04-2018,20.736
16-04-2018,102.833
16-04-2018,32.544
16-04-2018,2.896
16-04-2018,26.046
16-04-2018,13.71
16-04-2018,205.92
16-04-2018,477.24
16-04-2018,25.98
16-04-2018,16.52
16-04-2018,40.74
17-04-2018,60.312
17-04-2018,218.352
17-04-2018,7.38
17-04-2018,28.14
17-04-2018,10.9
17-04-2018,23.04
17-04-2018,274.89
17-04-2018,195.136
17-04-2018,20.736
17-04-2018,21.594
17-04-2018,12.03
17-04-2018,8.964
17-04-2018,2549.985
20-04-2018,317.058
20-04-2018,14.56
20-04-2018,36.56
20-04-2018,146.86
20-04-2018,15.76
20-04-2018,51.968
20-04-2018,42.408
20-04-2018,332.704
20-04-2018,51.336
20-04-2018,44.4
20-04-2018,848.544
20-04-2018,8.7
20-04-2018,122.382
21-04-2018,97.264
21-04-2018,908.82
21-04-2018,162.6
21-04-2018,2.694
21-04-2018,2.934
21-04-2018,11.54
21-04-2018,20.736
21-04-2018,47.976
22-04-2018,18.28
22-04-2018,675.06
22-04-2018,254.352
23-04-2018,11.664
23-04-2018,24.14
23-04-2018,66.36
23-04-2018,54.9
23-04-2018,18.688
23-04-2018,92.88
23-04-2018,121.94
23-04-2018,122.71
23-04-2018,155.34
23-04-2018,5.344
23-04-2018,11.76
23-04-2018,77.952
23-04-2018,387.136
23-04-2018,3
23-04-2018,45.408
24-04-2018,72.784
24-04-2018,10.43
24-04-2018,552
24-04-2018,99.28
24-04-2018,1.188
24-04-2018,7.518
24-04-2018,113.568
24-04-2018,69.98
24-04-2018,1.81
25-04-2018,344.981
25-04-2018,13.904
25-04-2018,19.05
25-04-2018,73.344
25-04-2018,8.896
25-04-2018,107.97
25-04-2018,67.92
25-04-2018,42.048
26-04-2018,1.988
26-04-2018,20.34
26-04-2018,39.28
27-04-2018,139.58
27-04-2018,47.3
27-04-2018,12.39
27-04-2018,123.92
27-04-2018,220.2656
27-04-2018,33.12
28-04-2018,28.08
28-04-2018,751.984
28-04-2018,8.384
28-04-2018,6.848
29-04-2018,4.91
29-04-2018,1048.35
30-04-2018,5.76
30-04-2018,10.368
30-04-2018,23.68
30-04-2018,64.96
30-04-2018,62.96
30-04-2018,13.896
30-04-2018,9.78
30-04-2018,30.56
30-04-2018,677.58
30-04-2018,2.376
30-04-2018,220.704
30-04-2018,43.372
30-04-2018,4.608
30-04-2018,15.528
30-04-2018,11.952
30-04-2018,4.842
30-04-2018,163.96
30-04-2018,23.24
01-05-2018,314.352
01-05-2018,2803.92
01-05-2018,933.262
01-05-2018,4.608
01-05-2018,3.328
01-05-2018,48.9
02-05-2018,59.52
02-05-2018,15.7
02-05-2018,34.4
02-05-2018,129.93
02-05-2018,159.56
03-05-2018,25.92
03-05-2018,22.96
03-05-2018,32.448
03-05-2018,373.47
03-05-2018,69.52
03-05-2018,763.44
03-05-2018,8
03-05-2018,26.388
03-05-2018,64.2
04-05-2018,243.16
04-05-2018,2.313
04-05-2018,9.11
04-05-2018,16.91
04-05-2018,571.44
04-05-2018,32.4
04-05-2018,300.904
04-05-2018,2.202
04-05-2018,9.396
04-05-2018,17.61
04-05-2018,183.96
05-05-2018,89.991
05-05-2018,21.24
05-05-2018,9.552
05-05-2018,6.68
05-05-2018,23.16
05-05-2018,34.5
06-05-2018,59.2
06-05-2018,54.66
06-05-2018,122.12
06-05-2018,68.541
06-05-2018,152.94
06-05-2018,84.416
06-05-2018,627.168
06-05-2018,191.968
06-05-2018,623.4648
06-05-2018,772.68
06-05-2018,11.06
06-05-2018,6.408
06-05-2018,408.744
07-05-2018,419.944
07-05-2018,26.64
07-05-2018,476.8
07-05-2018,1458.65
07-05-2018,87.444
07-05-2018,79.99
08-05-2018,47.992
08-05-2018,81.08
08-05-2018,128.058
08-05-2018,41.472
08-05-2018,3359.952
09-05-2018,207
09-05-2018,65.232
09-05-2018,286.85
09-05-2018,104.28
09-05-2018,66.96
09-05-2018,147.92
09-05-2018,199.98
11-05-2018,37.59
11-05-2018,37.44
11-05-2018,26.032
11-05-2018,43.92
11-05-2018,209.979
11-05-2018,7.996
11-05-2018,5.248
11-05-2018,6.848
11-05-2018,74.416
12-05-2018,42.85
12-05-2018,6.16
12-05-2018,17
12-05-2018,87.6
12-05-2018,5.904
12-05-2018,87.4
12-05-2018,285.48
12-05-2018,127.92
12-05-2018,34.24
12-05-2018,7.77
12-05-2018,238.62
12-05-2018,19.168
12-05-2018,10.272
13-05-2018,180.96
13-05-2018,530.34
13-05-2018,914.97
13-05-2018,14.94
13-05-2018,20.768
13-05-2018,587.97
13-05-2018,458.43
13-05-2018,299.52
13-05-2018,58.48
14-05-2018,18.28
14-05-2018,1399.93
14-05-2018,899.43
14-05-2018,76.864
14-05-2018,47.952
14-05-2018,46.2
14-05-2018,22.58
14-05-2018,24.784
14-05-2018,5.04
14-05-2018,58.17
14-05-2018,48.69
14-05-2018,7.992
14-05-2018,539.97
14-05-2018,261.96
14-05-2018,3.76
14-05-2018,37.2
14-05-2018,14.7
14-05-2018,74
14-05-2018,64.4
14-05-2018,440.19
14-05-2018,89.97
15-05-2018,29.592
15-05-2018,4.752
15-05-2018,15.552
15-05-2018,39.96
15-05-2018,220.96
15-05-2018,42.624
15-05-2018,56.704
15-05-2018,11.12
16-05-2018,221.024
18-05-2018,14.56
18-05-2018,3.048
18-05-2018,344.704
18-05-2018,36.048
18-05-2018,302.94
18-05-2018,1.892
18-05-2018,22.608
18-05-2018,17.24
18-05-2018,113.94
18-05-2018,8.928
18-05-2018,1.996
18-05-2018,6.874
18-05-2018,55.98
18-05-2018,34.75
18-05-2018,706.86
18-05-2018,43.19
18-05-2018,114.95
19-05-2018,97.16
19-05-2018,281.34
19-05-2018,307.98
19-05-2018,299.97
19-05-2018,1628.82
19-05-2018,195.64
19-05-2018,13.216
19-05-2018,286.93
19-05-2018,133.12
19-05-2018,95.992
19-05-2018,377.97
19-05-2018,67.8
19-05-2018,314.352
19-05-2018,27.888
19-05-2018,38.016
19-05-2018,26.16
19-05-2018,681.408
19-05-2018,5.58
19-05-2018,3.52
19-05-2018,36.32
20-05-2018,131.94
20-05-2018,7.41
20-05-2018,25.92
20-05-2018,704.76
20-05-2018,21.5
20-05-2018,64.9
20-05-2018,8.288
20-05-2018,1123.128
20-05-2018,41.28
20-05-2018,6.98
20-05-2018,518.272
20-05-2018,343.2
21-05-2018,520.05
21-05-2018,17.97
22-05-2018,181.986
22-05-2018,49.56
22-05-2018,22.344
22-05-2018,1.592
22-05-2018,68.46
22-05-2018,2.78
22-05-2018,9.84
23-05-2018,171.288
23-05-2018,1.824
23-05-2018,48.816
23-05-2018,1.188
23-05-2018,18.32
25-05-2018,18.84
25-05-2018,3.29
25-05-2018,663.92
25-05-2018,50.136
25-05-2018,120
25-05-2018,29.84
26-05-2018,12.96
26-05-2018,23.08
26-05-2018,25.76
26-05-2018,208.44
27-05-2018,35
27-05-2018,477.3
27-05-2018,477.15
27-05-2018,25.92
27-05-2018,302.376
27-05-2018,12.06
27-05-2018,31.44
27-05-2018,27.192
27-05-2018,98.16
27-05-2018,58.34
27-05-2018,539.97
28-05-2018,301.96
28-05-2018,54.368
28-05-2018,106.869
28-05-2018,247.44
28-05-2018,27.46
28-05-2018,115.96
28-05-2018,3.564
28-05-2018,125.13
28-05-2018,13.872
28-05-2018,15.552
28-05-2018,271.968
28-05-2018,195.96
29-05-2018,25.92
29-05-2018,53.424
29-05-2018,6.24
29-05-2018,65.424
29-05-2018,43.41
29-05-2018,7.98
29-05-2018,465.16
29-05-2018,23.55
30-05-2018,241.96
30-05-2018,8.01
30-05-2018,204.6664
30-05-2018,3.89
30-05-2018,35.1
30-05-2018,37.52
30-05-2018,13.592
30-05-2018,156.792
30-05-2018,35.36
01-06-2018,27.744
01-06-2018,3.798
01-06-2018,324.744
01-06-2018,158.376
01-06-2018,1925.88
01-06-2018,17.38
01-06-2018,2405.2
01-06-2018,17.48
01-06-2018,53.9
01-06-2018,39.89
01-06-2018,83.97
02-06-2018,25.344
02-06-2018,43.92
02-06-2018,25.344
02-06-2018,10.688
02-06-2018,27.44
02-06-2018,2.97
03-06-2018,35.168
03-06-2018,241.568
03-06-2018,5.2
03-06-2018,15.552
03-06-2018,24.472
03-06-2018,4.554
03-06-2018,205.992
03-06-2018,110.4
03-06-2018,503.96
03-06-2018,384.768
03-06-2018,45.36
03-06-2018,11.96
03-06-2018,3.912
03-06-2018,78.66
03-06-2018,44.75
03-06-2018,1099.5
03-06-2018,136.26
04-06-2018,30.336
04-06-2018,8.64
04-06-2018,12.48
04-06-2018,31.984
04-06-2018,6.37
04-06-2018,71.984
04-06-2018,9.54
04-06-2018,108.08
05-06-2018,470.376
05-06-2018,20.736
06-06-2018,4.95
06-06-2018,26.4
08-06-2018,1.624
08-06-2018,23.76
08-06-2018,85.056
08-06-2018,381.576
08-06-2018,12.176
08-06-2018,10.36
08-06-2018,35.168
08-06-2018,72.588
08-06-2018,89.544
08-06-2018,1497.666
08-06-2018,17.52
09-06-2018,23.976
09-06-2018,108.925
09-06-2018,36.352
09-06-2018,49.12
09-06-2018,720.76
10-06-2018,29.6
10-06-2018,514.165
10-06-2018,279.96
10-06-2018,132.52
10-06-2018,16.4
10-06-2018,40.032
10-06-2018,15.58
10-06-2018,11.56
10-06-2018,88.776
10-06-2018,14.13
10-06-2018,14.7
10-06-2018,8.4
10-06-2018,1347.52
11-06-2018,174.42
11-06-2018,61.44
11-06-2018,122.97
11-06-2018,37.94
11-06-2018,102.96
11-06-2018,18.288
11-06-2018,4.572
11-06-2018,385.8
11-06-2018,280.792
11-06-2018,15.872
11-06-2018,215.592
11-06-2018,68.448
11-06-2018,88.04
11-06-2018,3.76
12-06-2018,8.856
12-06-2018,858.24
12-06-2018,17.088
12-06-2018,19.44
12-06-2018,64.14
12-06-2018,19.04
12-06-2018,13.128
12-06-2018,71.976
12-06-2018,63.92
12-06-2018,452.94
12-06-2018,91.2
13-06-2018,181.86
13-06-2018,470.302
13-06-2018,291.136
13-06-2018,164.736
13-06-2018,47.984
15-06-2018,47.976
15-06-2018,19.56
15-06-2018,77.728
15-06-2018,698.352
15-06-2018,4.26
15-06-2018,31.168
15-06-2018,120.96
15-06-2018,142.776
15-06-2018,91.36
15-06-2018,76.608
15-06-2018,119.96
15-06-2018,239.976
15-06-2018,2239.936
15-06-2018,44.4
15-06-2018,17.94
15-06-2018,84.55
16-06-2018,14.016
16-06-2018,301.96
16-06-2018,180.66
16-06-2018,191.98
16-06-2018,65.99
16-06-2018,1212.96
16-06-2018,18.54
16-06-2018,23.92
16-06-2018,479.952
16-06-2018,5.936
16-06-2018,16.68
16-06-2018,19.44
16-06-2018,192.16
17-06-2018,51.312
17-06-2018,155.25
17-06-2018,146.352
17-06-2018,14.03
17-06-2018,12.224
17-06-2018,2.304
17-06-2018,9.36
17-06-2018,101.34
17-06-2018,3404.5
18-06-2018,917.9235
18-06-2018,38.88
18-06-2018,74.352
19-06-2018,97.82
19-06-2018,103.12
19-06-2018,50.32
19-06-2018,11.184
19-06-2018,153.584
19-06-2018,146.176
19-06-2018,2.264
19-06-2018,0.444
19-06-2018,24.56
19-06-2018,38.784
19-06-2018,760.116
19-06-2018,129.3
19-06-2018,11.568
19-06-2018,122.328
19-06-2018,457.485
19-06-2018,6.888
20-06-2018,239.97
20-06-2018,9.82
20-06-2018,149.95
20-06-2018,51.312
20-06-2018,4.464
20-06-2018,5.248
20-06-2018,31.104
20-06-2018,32.4
20-06-2018,503.96
21-06-2018,17.92
21-06-2018,41.256
21-06-2018,6.24
21-06-2018,82.4
21-06-2018,447.84
22-06-2018,37.608
22-06-2018,3.036
22-06-2018,487.96
22-06-2018,8.928
22-06-2018,10.332
22-06-2018,31.155
24-06-2018,21.744
24-06-2018,95.92
24-06-2018,276.69
24-06-2018,172.764
24-06-2018,2.88
24-06-2018,102.93
24-06-2018,10.272
24-06-2018,182.994
24-06-2018,385.6
24-06-2018,35.82
25-06-2018,400.784
25-06-2018,871.4
25-06-2018,148.48
25-06-2018,5.344
25-06-2018,11.304
25-06-2018,71.04
26-06-2018,83.76
26-06-2018,4.54
26-06-2018,15.92
26-06-2018,543.92
26-06-2018,526.45
26-06-2018,272.94
26-06-2018,239.97
26-06-2018,358.2
26-06-2018,545.916
26-06-2018,431.928
26-06-2018,273.552
26-06-2018,68.52
26-06-2018,713.88
26-06-2018,28.4
26-06-2018,102.368
26-06-2018,13.872
27-06-2018,20.07
27-06-2018,126.3
27-06-2018,19.44
27-06-2018,1287.45
27-06-2018,191.646
29-06-2018,1295.78
29-06-2018,307.314
29-06-2018,409.9992
29-06-2018,21.392
29-06-2018,11.68
29-06-2018,130.71
29-06-2018,895.92
29-06-2018,11.54
29-06-2018,362.94
29-06-2018,312.552
29-06-2018,62.31
29-06-2018,25.16
29-06-2018,638.82
29-06-2018,30.69
29-06-2018,5.184
30-06-2018,75.792
30-06-2018,1044.63
30-06-2018,435.999
30-06-2018,22.23
30-06-2018,248.57
30-06-2018,204.95
30-06-2018,19.52
30-06-2018,1085.42
30-06-2018,569.058
30-06-2018,14.224
30-06-2018,1001.584
01-07-2018,169.99
01-07-2018,25.92
01-07-2018,443.92
02-07-2018,163.96
02-07-2018,5.232
03-07-2018,102.3
03-07-2018,23.99
03-07-2018,129.39
03-07-2018,545.85
03-07-2018,87.92
03-07-2018,167.968
03-07-2018,287.97
03-07-2018,24
03-07-2018,9.552
03-07-2018,273.896
03-07-2018,597.132
03-07-2018,215.148
03-07-2018,32.896
